ID_Transaksi,Jumlah_Transaksi,Jenis_Transaksi,Lokasi,Kanal_Transaksi,Usia_Nasabah,Pekerjaan_Nasabah,Durasi_Transaksi,Saldo_Akun,Jumlah_Transaksi_Log,Kluster,Nama_Segmen
TX002113,34.03,Debit,Los Angeles,Branch,57.0,Engineer,38.0,3077.2,3.5562048372093953,1,C1 - Saver 
TX002114,15.95,Debit,Raleigh,Branch,25.0,Student,52.0,1983.0,2.830267833826459,2,C2- Young & Active
TX002116,101.51,Credit,Tucson,Online,46.0,Engineer,199.0,3052.47,4.62996035479531,2,C2- Young & Active
TX002117,309.42,Debit,Fresno,Branch,27.0,Engineer,42.0,8564.46,5.737926219223039,1,C1 - Saver 
TX002118,257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,7950.74,5.555282466337757,1,C1 - Saver 
TX002120,82.01,Credit,Sacramento,Branch,23.0,Student,156.0,287.46,4.418961082466945,2,C2- Young & Active
TX002121,476.99,Debit,San Diego,Online,23.0,Student,187.0,1154.48,6.1695898117705275,2,C2- Young & Active
TX002122,320.11,Debit,El Paso,Branch,23.0,Student,130.0,4076.48,5.77178374355666,2,C2- Young & Active
TX002123,333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,10628.59,5.812307976457184,1,C1 - Saver 
TX002124,10.3,Debit,Fresno,ATM,47.0,Engineer,197.0,7801.32,2.424802725718295,1,C1 - Saver 
TX002125,737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,634.16,6.6045669366588875,0,C0 - High Spender  
TX002126,416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,922.96,6.034404297599238,2,C2- Young & Active
TX002128,98.95,Debit,Mesa,Branch,75.0,Retired,73.0,5670.82,4.604670060946409,1,C1 - Saver 
TX002130,1154.79,Debit,Columbus,ATM,51.0,Doctor,108.0,6180.3,7.052539371830329,0,C0 - High Spender  
TX002131,215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,3956.69,5.375880078495827,1,C1 - Saver 
TX002132,218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,13869.86,5.391671088281245,1,C1 - Saver 
TX002133,341.88,Debit,Austin,ATM,43.0,Engineer,89.0,4159.52,5.837380531725267,2,C2- Young & Active
TX002134,691.92,Debit,Boston,Online,19.0,Student,61.0,1084.65,6.54091455241074,2,C2- Young & Active
TX002135,50.43,Debit,San Jose,Branch,32.0,Doctor,51.0,9794.26,3.940221659786825,1,C1 - Saver 
TX002136,440.43,Debit,Colorado Springs,Branch,78.0,Retired,23.0,5123.24,6.0900194570771955,1,C1 - Saver 
TX002137,299.03,Debit,Columbus,Branch,39.0,Engineer,52.0,1381.28,5.703882469656534,2,C2- Young & Active
TX002138,1.98,Debit,Seattle,ATM,66.0,Doctor,170.0,11619.1,1.091923300517313,1,C1 - Saver 
TX002139,173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,9077.62,5.161638167632783,1,C1 - Saver 
TX002140,438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1824.19,6.086229123552405,2,C2- Young & Active
TX002141,519.62,Credit,Washington,Online,71.0,Retired,40.0,4159.33,6.255020409033453,1,C1 - Saver 
TX002142,738.68,Debit,Chicago,Online,50.0,Doctor,124.0,14352.33,6.606217660239915,0,C0 - High Spender  
TX002143,151.14,Debit,Memphis,Online,64.0,Retired,38.0,2156.54,5.024801149569155,1,C1 - Saver 
TX002144,75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,8361.7,4.3408139388398075,1,C1 - Saver 
TX002145,444.52,Debit,Louisville,Online,27.0,Engineer,17.0,5424.6,6.099242139281413,2,C2- Young & Active
TX002146,5.29,Debit,Indianapolis,Online,52.0,Doctor,276.0,11263.89,1.8389610707123492,1,C1 - Saver 
TX002147,97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,12467.31,4.591375474965902,1,C1 - Saver 
TX002148,256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,2531.24,5.5527657676906585,2,C2- Young & Active
TX002149,734.86,Credit,Boston,Branch,48.0,Engineer,290.0,6242.03,6.601039883243949,0,C0 - High Spender  
TX002150,1250.94,Debit,Columbus,ATM,36.0,Doctor,107.0,11565.97,7.132449627189001,0,C0 - High Spender  
TX002151,84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,13586.06,4.445939960417534,1,C1 - Saver 
TX002152,927.45,Debit,Austin,ATM,24.0,Student,95.0,1161.84,6.833516529046604,0,C0 - High Spender  
TX002153,202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,7447.1,5.315616863626098,1,C1 - Saver 
TX002154,154.99,Debit,Mesa,Branch,25.0,Student,53.0,1419.31,5.049791902630777,2,C2- Young & Active
TX002155,481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,6142.54,6.179043095011986,1,C1 - Saver 
TX002156,172.92,Debit,Miami,Online,20.0,Student,212.0,416.37,5.1585954233728994,2,C2- Young & Active
TX002157,275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,6313.22,5.622536265287162,1,C1 - Saver 
TX002158,207.2,Debit,Columbus,Online,60.0,Engineer,133.0,8092.94,5.338499156180869,1,C1 - Saver 
TX002159,136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,6229.13,4.925948485929061,2,C2- Young & Active
TX002160,624.0,Debit,Houston,Branch,26.0,Engineer,132.0,4976.18,6.437751649736401,0,C0 - High Spender  
TX002162,10.15,Debit,Austin,ATM,59.0,Doctor,58.0,7155.04,2.4114394979061275,1,C1 - Saver 
TX002163,26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,7473.73,3.306886702190914,1,C1 - Saver 
TX002164,319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,2366.3,5.7698822763607245,2,C2- Young & Active
TX002165,182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,3051.29,5.211778605130798,1,C1 - Saver 
TX002166,716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,6987.4,6.575940181036251,0,C0 - High Spender  
TX002167,222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,7370.41,5.411467464480692,1,C1 - Saver 
TX002168,79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,5010.31,4.391605609454205,1,C1 - Saver 
TX002170,592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,9817.05,6.385599038873762,1,C1 - Saver 
TX002171,200.19,Credit,San Antonio,Branch,52.0,Retired,108.0,4389.96,5.304249735201145,1,C1 - Saver 
TX002172,297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,6768.14,5.698769932832657,1,C1 - Saver 
TX002174,343.88,Debit,Nashville,Online,63.0,Retired,97.0,6486.18,5.843196530438879,1,C1 - Saver 
TX002176,162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,8576.65,5.094363509626968,1,C1 - Saver 
TX002177,36.12,Debit,Houston,Online,22.0,Student,234.0,1593.03,3.6141559079179997,2,C2- Young & Active
TX002178,354.91,Debit,Boston,ATM,74.0,Retired,191.0,3872.55,5.874677889901687,1,C1 - Saver 
TX002179,38.41,Debit,Denver,ATM,40.0,Doctor,117.0,9129.68,3.6740195912069122,1,C1 - Saver 
TX002180,53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,2227.49,3.998567606828332,2,C2- Young & Active
TX002182,13.3,Debit,San Antonio,ATM,23.0,Student,63.0,213.0,2.6602595372658615,2,C2- Young & Active
TX002183,189.65,Debit,Charlotte,ATM,21.0,Student,60.0,8457.09,5.250439286303573,2,C2- Young & Active
TX002184,255.32,Debit,Baltimore,ATM,80.0,Retired,27.0,6290.62,5.546426663879994,1,C1 - Saver 
TX002185,230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,9522.37,5.444623069137621,1,C1 - Saver 
TX002186,237.74,Debit,Tucson,ATM,61.0,Doctor,152.0,11795.12,5.475375093666893,1,C1 - Saver 
TX002188,151.37,Debit,Baltimore,ATM,54.0,Engineer,53.0,8356.08,5.026311773481264,1,C1 - Saver 
TX002189,85.01,Credit,Portland,ATM,25.0,Student,157.0,1299.4,4.454463568563388,2,C2- Young & Active
TX002190,444.47,Debit,San Jose,Online,57.0,Retired,61.0,6062.94,6.09912990457608,1,C1 - Saver 
TX002192,879.25,Credit,Memphis,Online,24.0,Student,137.0,125.85,6.780205958035162,0,C0 - High Spender  
TX002193,55.98,Credit,Kansas City,Branch,24.0,Student,87.0,7047.04,4.0427003290697625,2,C2- Young & Active
TX002194,54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,7927.27,4.0237432550385535,1,C1 - Saver 
TX002195,1047.69,Debit,Austin,Online,20.0,Student,139.0,1889.78,6.955297045179371,0,C0 - High Spender  
TX002196,393.74,Debit,Charlotte,Online,26.0,Student,90.0,1769.06,5.978227320325962,2,C2- Young & Active
TX002197,58.94,Debit,Miami,Online,30.0,Engineer,26.0,4575.98,4.0933440618885175,2,C2- Young & Active
TX002198,515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,9269.67,6.247210806966204,0,C0 - High Spender  
TX002199,332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,9749.46,5.808592839008546,1,C1 - Saver 
TX002200,177.94,Debit,Milwaukee,Online,19.0,Student,173.0,123.24,5.18705055411945,2,C2- Young & Active
TX002202,1431.54,Debit,Portland,Online,20.0,Student,84.0,1171.98,7.267204371410219,0,C0 - High Spender  
TX002203,240.03,Debit,Atlanta,Online,33.0,Engineer,31.0,7807.73,5.484921407071298,1,C1 - Saver 
TX002205,474.77,Debit,Boston,Online,46.0,Engineer,284.0,8494.53,6.164934544178619,1,C1 - Saver 
TX002206,451.7,Debit,Chicago,Online,29.0,Engineer,103.0,8994.67,6.1152296544419125,1,C1 - Saver 
TX002207,243.85,Debit,Omaha,Branch,39.0,Engineer,43.0,4576.78,5.500645778148327,2,C2- Young & Active
TX002209,435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,2103.41,6.077825712756026,1,C1 - Saver 
TX002210,127.78,Debit,Miami,ATM,20.0,Student,170.0,1046.66,4.858105522110037,2,C2- Young & Active
TX002211,23.14,Credit,Mesa,Online,47.0,Doctor,93.0,10536.54,3.183870215669385,1,C1 - Saver 
TX002212,545.87,Debit,Miami,Branch,27.0,Engineer,41.0,4860.01,6.30421111421294,2,C2- Young & Active
TX002213,21.21,Debit,Nashville,Online,55.0,Engineer,37.0,9575.42,3.100542637906336,1,C1 - Saver 
TX002214,423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,5453.4,6.050982674632389,1,C1 - Saver 
TX002217,114.15,Debit,Atlanta,ATM,19.0,Student,52.0,1612.4,4.746235626266694,2,C2- Young & Active
TX002218,275.98,Credit,Washington,Online,72.0,Retired,67.0,6151.05,5.6239453014145715,1,C1 - Saver 
TX002219,590.68,Debit,Washington,Branch,27.0,Student,23.0,852.2,6.38296594819876,2,C2- Young & Active
TX002220,152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,9141.79,5.03317925853115,1,C1 - Saver 
TX002221,395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,6425.99,5.983356767713818,1,C1 - Saver 
TX002222,615.16,Debit,Boston,Online,26.0,Student,140.0,214.61,6.423506670066598,2,C2- Young & Active
TX002223,207.82,Credit,Las Vegas,Online,19.0,Student,30.0,229.02,5.3414726368619645,2,C2- Young & Active
TX002224,220.52,Debit,Seattle,ATM,57.0,Retired,152.0,1793.09,5.400512878862706,1,C1 - Saver 
TX002225,281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,4437.48,5.643572350257175,2,C2- Young & Active
TX002226,57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,3641.06,4.076010855533596,1,C1 - Saver 
TX002227,30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,11481.85,3.4493524235492026,1,C1 - Saver 
TX002228,1152.58,Debit,Austin,Branch,65.0,Retired,180.0,7567.17,7.0506254293484965,0,C0 - High Spender  
TX002230,424.47,Debit,Oklahoma City,Online,22.0,Student,116.0,5491.55,6.053194440239918,2,C2- Young & Active
TX002231,228.4,Debit,Omaha,ATM,67.0,Doctor,116.0,9598.43,5.435467204695271,1,C1 - Saver 
TX002232,67.17,Debit,Seattle,Online,63.0,Doctor,48.0,14410.44,4.222004585374694,1,C1 - Saver 
TX002233,284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,9738.6,5.655607121451769,1,C1 - Saver 
TX002234,118.69,Debit,Omaha,Online,33.0,Doctor,296.0,749.34,4.784905066885279,2,C2- Young & Active
TX002235,221.33,Debit,Louisville,ATM,27.0,Student,276.0,1185.43,5.404162764631377,2,C2- Young & Active
TX002236,252.31,Credit,Seattle,ATM,26.0,Student,172.0,1584.6,5.534614035107159,2,C2- Young & Active
TX002238,194.68,Debit,Memphis,Online,32.0,Doctor,165.0,14494.18,5.276480671938862,1,C1 - Saver 
TX002239,433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,6368.32,6.07426498720113,1,C1 - Saver 
TX002240,178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.0,1137.13,5.188837265929216,1,C1 - Saver 
TX002241,207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,5143.8,5.340658207037562,2,C2- Young & Active
TX002242,237.0,Debit,Tucson,Online,49.0,Doctor,115.0,14021.4,5.472270673671475,1,C1 - Saver 
TX002243,1169.59,Debit,New York,Online,28.0,Student,114.0,5946.45,7.0652631741929195,0,C0 - High Spender  
TX002244,347.63,Credit,Chicago,Online,25.0,Student,272.0,1400.04,5.854011187902892,2,C2- Young & Active
TX002245,517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,11305.81,6.251287122680683,1,C1 - Saver 
TX002246,36.25,Debit,Tucson,Branch,52.0,Doctor,76.0,193.06,3.6176519448255684,2,C2- Young & Active
TX002247,46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,4468.12,3.861361090625918,1,C1 - Saver 
TX002248,207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1688.9,5.339795145994346,2,C2- Young & Active
TX002249,199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,7574.45,5.301811255802292,1,C1 - Saver 
TX002250,307.89,Credit,Nashville,Online,62.0,Retired,90.0,2637.55,5.7329852264642955,1,C1 - Saver 
TX002251,403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,3304.02,6.00297306929085,2,C2- Young & Active
TX002252,20.06,Debit,Memphis,ATM,27.0,Student,144.0,445.21,3.0473755067058295,2,C2- Young & Active
TX002253,236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,3488.77,5.470462316890431,1,C1 - Saver 
TX002254,0.32,Debit,Boston,ATM,39.0,Engineer,136.0,7158.58,0.2776317365982795,1,C1 - Saver 
TX002255,14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1597.51,2.7265447837383743,2,C2- Young & Active
TX002256,232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,4186.25,5.4525394723958245,2,C2- Young & Active
TX002257,317.53,Debit,Miami,Online,44.0,Engineer,104.0,6237.68,5.763716662099238,1,C1 - Saver 
TX002258,74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,3449.35,4.326381780706431,2,C2- Young & Active
TX002259,65.01,Credit,Austin,Online,29.0,Doctor,67.0,10235.19,4.189806245700679,1,C1 - Saver 
TX002260,0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,8670.23,0.37156355643248307,1,C1 - Saver 
TX002261,364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.0,8198.0,5.9002534545545755,1,C1 - Saver 
TX002263,15.81,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,8384.85,2.821973947420524,1,C1 - Saver 
TX002264,222.66,Debit,Detroit,Online,39.0,Doctor,88.0,14466.38,5.410127041600043,1,C1 - Saver 
TX002265,638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,5695.78,6.4602799707169085,0,C0 - High Spender  
TX002266,241.21,Debit,Omaha,ATM,31.0,Engineer,108.0,1220.86,5.489805118458235,2,C2- Young & Active
TX002267,171.16,Debit,New York,Online,51.0,Retired,42.0,6126.5,5.14842427697342,1,C1 - Saver 
TX002269,37.65,Credit,San Jose,Online,27.0,Student,109.0,411.78,3.654546775033431,2,C2- Young & Active
TX002270,25.77,Debit,Memphis,Online,68.0,Retired,18.0,4331.54,3.2872818575322613,1,C1 - Saver 
TX002271,789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,13948.09,6.673045091296462,0,C0 - High Spender  
TX002273,1454.52,Debit,Miami,ATM,27.0,Student,20.0,1189.03,7.283118504073752,0,C0 - High Spender  
TX002274,806.97,Debit,Seattle,Online,25.0,Student,11.0,102.2,6.694524929118937,0,C0 - High Spender  
TX002275,364.81,Debit,Charlotte,Online,25.0,Student,53.0,1145.23,5.902114072925917,2,C2- Young & Active
TX002276,490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,8704.27,6.198112795892994,2,C2- Young & Active
TX002277,1021.38,Debit,Detroit,Branch,61.0,Doctor,125.0,6223.26,6.929888521616599,0,C0 - High Spender  
TX002278,311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,135.96,5.74390022125209,2,C2- Young & Active
TX002279,85.03,Debit,San Diego,ATM,51.0,Retired,48.0,4597.57,4.454696072633257,1,C1 - Saver 
TX002280,307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1061.58,5.732531887942187,1,C1 - Saver 
TX002281,333.67,Debit,Fort Worth,Online,36.0,Engineer,68.0,9238.08,5.813144971693325,1,C1 - Saver 
TX002282,589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,9404.63,6.3816298748711455,1,C1 - Saver 
TX002283,372.08,Debit,Houston,Branch,66.0,Doctor,63.0,13330.74,5.921792873858663,1,C1 - Saver 
TX002284,502.9,Credit,Fresno,Online,26.0,Student,141.0,341.24,6.222377835686553,2,C2- Young & Active
TX002285,103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,7044.63,4.652149187182086,1,C1 - Saver 
TX002286,69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,9281.85,4.254619308757319,1,C1 - Saver 
TX002287,110.4,Credit,San Diego,ATM,56.0,Doctor,62.0,8639.36,4.713127327493184,1,C1 - Saver 
TX002288,275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,4957.57,5.622753169344119,2,C2- Young & Active
TX002290,251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,11796.66,5.532598662272703,1,C1 - Saver 
TX002291,334.07,Debit,New York,Branch,59.0,Engineer,200.0,7306.79,5.814339465220845,1,C1 - Saver 
TX002292,52.44,Debit,Raleigh,Online,27.0,Student,87.0,3157.75,3.97855952922839,2,C2- Young & Active
TX002293,1030.85,Debit,San Diego,ATM,25.0,Student,39.0,1941.8,6.939108586640133,0,C0 - High Spender  
TX002294,141.37,Debit,Denver,Online,46.0,Engineer,77.0,1019.77,4.958429302625654,2,C2- Young & Active
TX002295,211.7,Credit,Chicago,Online,50.0,Doctor,205.0,12272.78,5.3598827222061916,1,C1 - Saver 
TX002296,61.4,Debit,San Jose,Branch,41.0,Engineer,20.0,7892.87,4.133565275375382,1,C1 - Saver 
TX002297,308.23,Debit,Las Vegas,ATM,60.0,Retired,23.0,4150.63,5.734085336586247,1,C1 - Saver 
TX002298,111.41,Debit,Chicago,Branch,21.0,Student,181.0,1204.11,4.722152901473706,2,C2- Young & Active
TX002299,675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1893.0,6.516917665535587,0,C0 - High Spender  
TX002300,29.72,Debit,San Antonio,ATM,26.0,Student,38.0,1059.62,3.4249139082794713,2,C2- Young & Active
TX002301,301.73,Debit,Tucson,Online,67.0,Doctor,163.0,990.74,5.712841319144547,1,C1 - Saver 
TX002302,294.61,Debit,Omaha,Branch,60.0,Retired,74.0,7375.59,5.6890410180011655,1,C1 - Saver 
TX002303,106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,9403.12,4.676839472678451,1,C1 - Saver 
TX002304,381.52,Debit,Seattle,Online,36.0,Doctor,79.0,5798.92,5.946780939481342,2,C2- Young & Active
TX002305,1142.76,Credit,Houston,Online,25.0,Student,71.0,1498.93,7.042076359720909,0,C0 - High Spender  
TX002306,5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,5434.64,1.8961194845522977,1,C1 - Saver 
TX002307,209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,9100.81,5.347536010335536,1,C1 - Saver 
TX002308,521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,4750.96,6.259218109340661,0,C0 - High Spender  
TX002309,588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,8434.99,6.379037202374558,0,C0 - High Spender  
TX002310,146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1569.75,4.994980054485683,2,C2- Young & Active
TX002311,176.52,Credit,San Diego,Online,73.0,Retired,94.0,7132.08,5.179083278624338,1,C1 - Saver 
TX002312,57.34,Debit,Atlanta,Online,27.0,Student,81.0,1100.64,4.066287964439575,2,C2- Young & Active
TX002313,294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,2272.17,5.689582125255059,1,C1 - Saver 
TX002315,162.59,Debit,Indianapolis,Branch,64.0,Retired,19.0,7104.83,5.09736329760608,1,C1 - Saver 
TX002316,56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,13265.92,4.04567939024082,1,C1 - Saver 
TX002317,524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,8292.75,6.2644453332693635,1,C1 - Saver 
TX002318,535.4,Debit,San Diego,Branch,23.0,Student,110.0,651.84,6.284880151407523,2,C2- Young & Active
TX002319,56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,7977.78,4.057680577850509,1,C1 - Saver 
TX002320,135.94,Debit,Houston,Branch,71.0,Retired,258.0,4710.21,4.919542873692917,1,C1 - Saver 
TX002321,47.1,Credit,Washington,Branch,42.0,Doctor,178.0,6308.07,3.8732821771117156,1,C1 - Saver 
TX002322,124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,7009.54,4.828713657323628,1,C1 - Saver 
TX002323,802.89,Debit,Chicago,ATM,19.0,Student,175.0,1973.63,6.6894624438984165,0,C0 - High Spender  
TX002324,193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,2304.56,5.268682561418346,1,C1 - Saver 
TX002325,541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,6087.24,6.296224951094514,0,C0 - High Spender  
TX002326,20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,3869.37,3.0525850851467737,1,C1 - Saver 
TX002327,35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,11147.34,3.610377225958979,1,C1 - Saver 
TX002328,273.24,Debit,Fresno,Branch,51.0,Retired,173.0,2202.21,5.614003635409415,2,C2- Young & Active
TX002329,663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,5897.29,6.498959630777517,0,C0 - High Spender  
TX002330,343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,3278.65,5.843138537571986,1,C1 - Saver 
TX002331,69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,12072.11,4.253909131893439,1,C1 - Saver 
TX002332,75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1441.86,4.336375289254793,1,C1 - Saver 
TX002334,86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,8795.37,4.474947598938117,1,C1 - Saver 
TX002335,1105.88,Debit,Omaha,ATM,34.0,Engineer,36.0,2636.32,7.009300525748804,0,C0 - High Spender  
TX002336,14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,6949.21,2.714694743820879,1,C1 - Saver 
TX002337,63.33,Credit,Louisville,Branch,23.0,Student,124.0,792.33,4.1640260854229085,2,C2- Young & Active
TX002338,606.27,Debit,Louisville,Branch,29.0,Doctor,42.0,9668.78,6.4089735027042725,0,C0 - High Spender  
TX002339,4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1381.75,1.6992786164338898,2,C2- Young & Active
TX002340,289.01,Debit,Miami,Online,66.0,Retired,96.0,4226.26,5.669915405144624,1,C1 - Saver 
TX002341,338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1137.89,5.828033436994058,2,C2- Young & Active
TX002342,97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,7885.21,4.592388851623358,1,C1 - Saver 
TX002344,27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,3679.64,3.3537563070620187,1,C1 - Saver 
TX002345,284.17,Debit,Memphis,ATM,51.0,Retired,189.0,3479.56,5.6530854936665405,1,C1 - Saver 
TX002346,76.21,Debit,Los Angeles,Branch,22.0,Student,69.0,664.93,4.3465289823207245,2,C2- Young & Active
TX002348,584.51,Debit,Denver,ATM,74.0,Retired,76.0,3254.56,6.37248326231122,0,C0 - High Spender  
TX002349,432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,678.83,6.07115334600935,2,C2- Young & Active
TX002350,134.55,Debit,San Jose,Online,59.0,Doctor,165.0,14852.42,4.909340575944674,1,C1 - Saver 
TX002351,61.66,Debit,Sacramento,ATM,26.0,Student,86.0,5705.4,4.137723285524046,2,C2- Young & Active
TX002352,12.35,Debit,Fresno,Branch,25.0,Student,22.0,1846.85,2.5915163848462583,2,C2- Young & Active
TX002353,213.25,Debit,San Francisco,Branch,25.0,Student,63.0,677.79,5.367143557477889,2,C2- Young & Active
TX002354,34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,2810.37,3.581572601125427,2,C2- Young & Active
